Alloy,No,S_Phase,Phase,a (�),delta,Tm (K),D_Tm (K),Hmix (kJ/mol),?Hmix (kJ/mol),Sid (kJ/mol),Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus (GPa),D_Bulk (GPa),Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,H,Hf,Hg,Ho,I,In,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ne,Ni,Ns,O,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Ti,Tl,Tm,V,W,Y,Yb,Zn,Zr
B6Co21V2,3,IM,IM,1.172517241,0.141177028,1916.827586,244.0658573,-19.57669441,3.414507961,0.744129541,1.895862069,0.096722755,7.482758621,2.499940546,187.7241379,19.1957189,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
B2CoW2,3,IM,IM,1.137,0.209438783,2771.2,783.5469099,-27.84,7.772270711,1.054920168,2.136,0.192,5.4,2.244994432,249.6,51.86752356,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
B2Co3Zr,3,IM,IM,1.176,0.222759904,2021.666667,264.1468447,-45.44444444,10.7038639,1.011404265,1.841666667,0.239751028,6.166666667,2.852873795,164.6666667,76.22481369,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B3FeNd2,3,IM,IM,1.2485,0.358210792,1908.666667,472.4918577,-41.11111111,11.31019182,1.011404265,1.705,0.406355755,4.833333333,1.950783318,151,86.28441342,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4Fe4Nd,3,IM,IM,1.134888889,0.275695917,1993,353.3735826,-30.02469136,8.277252404,0.964962923,1.846666667,0.268741925,5.555555556,2.362254625,178.6666667,57.76581073,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BFe14Nd2,3,IM,IM,1.289647059,0.173835434,1782.176471,217.4332177,-6.006920415,6.075547782,0.578325287,1.761176471,0.232097402,7.470588235,1.288758959,156.9411765,47.3441351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6Hf2Ni21,3,IM,IM,1.186965517,0.161091476,1910.137931,297.2495439,-26.53983353,5.926296753,0.744129541,1.894827586,0.170083563,8.137931034,3.025456796,184.2758621,26.83653782,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4InNi15,3,IM,IM,1.1825,0.151892413,1787.2875,397.3485189,-13.38,5.96951581,0.687435751,1.9295,0.062006048,8.25,3.031088913,179.8,44.80133927,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIn2Ni7,3,IM,IM,1.2692,0.147112499,1530.45,580.1971303,-4.16,6.533566254,0.801818553,1.897,0.070007142,7.9,3.207802986,148.4,75.33286136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2MgNi7,3,IM,IM,1.2023,0.170569425,1771.7,374.1938134,-14.88,4.722087674,0.801818553,1.876,0.195509591,7.8,3.370459909,175.3,46.77189327,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6Mn2Ni21,3,IM,IM,1.171241379,0.14184762,1842.068966,264.1752202,-17.80737218,3.663758269,0.744129541,1.912068966,0.111490816,8.344827586,2.831788299,184.9655172,24.983419,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2Mo2Ni,3,IM,IM,1.1692,0.231835368,2443.6,433.4312402,-31.68,7.369394005,1.054920168,2.062,0.093037627,5.6,2.576819745,217.6,18.99052395,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6Ni21Sb2,3,IM,IM,1.169862069,0.140807198,1799.64,348.5777417,-13.26991677,6.598398972,0.744129541,1.946551724,0.059264216,8.206896552,2.940552497,179.5862069,41.39758217,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6Ni21Sn2,3,IM,IM,1.189862069,0.165844273,1772.143448,425.4167116,-14.15457788,5.867272128,0.744129541,1.940344828,0.052422867,8.137931034,3.025456796,180.6896552,37.76981412,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
B2NiTa,3,IM,IM,1.094,0.230825655,2429,558.0147848,-46.25,9.380206887,1.039720771,1.8725,0.221514672,5.25,2.861380786,207,18.41195264,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B6Ni21Ta2,3,IM,IM,1.176758621,0.147152015,1964.206897,438.4737148,-23.25802616,3.900508322,0.744129541,1.90862069,0.122832214,8.206896552,2.940552497,190.4827586,17.83955444,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
B6Ni20Ti3,3,IM,IM,1.186413793,0.154778924,1878.517241,248.6477387,-28.65160523,4.939410257,0.81691517,1.89862069,0.132397628,7.931034483,3.095391842,181.862069,30.06627637,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
B6Ni21Zr2,3,IM,IM,1.188689655,0.16388389,1884.068966,257.8075908,-28.2235434,7.095015022,0.744129541,1.896896552,0.162864518,8.137931034,3.025456796,176.6896552,51.22573669,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bi2CaMg2,3,IM,IM,1.6756,0.089639929,810.08,227.7415851,-26.24,12.07572905,1.054920168,1.532,0.414217334,3.2,1.469693846,33.8,10.47664068,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BiCuMg,3,IM,IM,1.493,0.101827533,941.8233333,332.2011887,0.888888889,6.081070947,1.098612289,1.743333333,0.31030451,6,3.741657387,72,48.42175819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaAl2Zn2,3,IM,IM,1.526,0.14784248,873.46,161.8065441,-12.8,6.43341278,1.054920168,1.504,0.252634123,6.4,4.586937976,61.8,22.56014184,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CaAlZn,3,IM,IM,1.601,0.165893148,913.7166667,172.9762821,-18.22222222,6.556810928,1.098612289,1.42,0.297433466,5.666666667,4.496912521,54.33333333,26.51205177,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ca7Mg6Si14,3,IM,IM,1.465925926,0.238544475,1368.925926,336.6965802,-40.79012346,10.43796088,1.024772774,1.535555556,0.39311042,3.037037037,0.999313894,66.25925926,36.32935003,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca6.23Mg3.78Sn7,3,IM,IM,1.746164609,0.100146686,821.3374486,273.9374307,-32.37555251,11.42854752,1.06750262,1.463950617,0.43053994,2.823045267,0.984218991,40.09465021,18.23811672,0,0,0,0,0,0,0,0,0,0,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca2Mg6Zn3,3,IM,IM,1.613,0.119248417,895.0945455,142.7980293,-9.123966942,3.618654683,0.994923633,1.346363636,0.218352206,4.727272727,4.453617714,46.72727273,17.60728625,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ca65Mg15Zn20,3,AM,AM,1.80355,0.134526416,1001.736,168.439018,-14.26,4.195021692,0.886464476,1.1765,0.260312793,4,4,31.8,21.45600149,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
CdIn3Na2,3,IM,IM,1.661333333,0.084574851,437.5596667,74.8339571,-4,1.247219129,1.011404265,1.481666667,0.391382876,3.833333333,3.760171391,9.1,14.98065419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cd5Li4Mg,3,IM,IM,1.5521,0.017967331,570.87,134.7901194,-11.6,2.709686329,0.943348392,1.368,0.335255127,6.6,5.407402334,29.9,15.45606677,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co5Cr2Mo3,3,IM,IM,1.3103,0.069799467,2188.8,488.4581456,-4.6,1.153082824,1.029653014,1.92,0.177763888,7.5,1.5,191,26.62705391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoCrNi,3,SS,FCC,1.248666667,0.001645599,1892,204.3004324,-4.888888889,1.799634165,1.098612289,1.816666667,0.111455023,8.333333333,1.699673171,173.3333333,9.428090416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoFeNi,3,SS,FCC,1.246,0.003276471,1769,33.89198529,-1.333333333,0.509175077,1.098612289,1.873333333,0.032998316,9,0.816496581,176.6666667,4.714045208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoMnNi,3,SS,FCC,1.282333333,0.037346826,1671.666667,109.1797702,-5.777777778,2.079688169,1.098612289,1.78,0.163095064,8.666666667,1.247219129,160,28.28427125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cr6Fe18Mo5,3,IM,IM,1.278689655,0.061199834,2074.413793,402.1868255,-1.36979786,0.356364523,0.925073829,1.851724138,0.155830787,7.24137931,0.970430847,178.2758621,23.93510847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CrFeNi,3,SS,FCC,1.245333333,0.002649758,1906.333333,196.4558192,-4.444444444,1.645545177,1.098612289,1.8,0.104243305,8,1.632993162,170,8.164965809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cr9Mo21Ni20,3,IM,IM,1.33222,0.075236814,2299.92,531.6543178,-6.72,1.852779274,1.039530248,1.97,0.184119526,7.6,1.959591794,197.4,28.62236887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cu2GeLi,3,IM,IM,1.329,0.083792157,1095.1475,375.158247,-16.875,6.375995633,1.039720771,1.6975,0.416675833,6.75,4.380353867,72.75,67.36235967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CuGeLi2,3,IM,IM,1.3895,0.094415076,869.1175,418.6779976,-22.625,8.012014903,1.039720771,1.4675,0.489048822,4.25,4.08503366,40.5,57.62161053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cu2In3Sn1,3,IM,IM,1.476,0.095938404,751.645,429.4218019,8.222222222,2.498696505,1.011404265,1.85,0.072801099,5.833333333,3.670452591,56.33333333,62.61433986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CuMgSb,3,IM,IM,1.403,0.100931888,1061.516667,209.629642,-5.333333333,5.490732934,1.098612289,1.753333333,0.319409177,6,3.741657387,75.66666667,45.50702022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cu16Mg6Si7,3,IM,IM,1.314655172,0.11787283,1347.286897,255.2692628,-16.68489893,5.140500651,0.997180402,1.777931034,0.238997609,7.448275862,3.996431226,110.6896552,37.34102251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cu3MgSi,3,IM,IM,1.3176,0.113647474,1336.662,242.9772037,-14.72,4.875525818,0.950270539,1.782,0.236,7.8,3.969886648,113,37.36308338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cu4MgSn,3,IM,IM,1.388833333,0.112927833,1143.193333,326.5594162,0.777777778,2.922876986,0.867563228,1.811666667,0.225419362,8.333333333,3.815174381,110.5,41.88774682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CuNiTi,3,IM,IM,1.328666667,0.071637003,1675.59,240.9694508,-17.77777778,9.706389224,1.098612289,1.783333333,0.172111075,8.333333333,3.091206165,143.3333333,28.67441756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CuTiZn,3,IM,IM,1.378333333,0.055165568,1330.483333,509.9896255,-10.22222222,4.086009453,1.098612289,1.696666667,0.150628314,9,3.559026084,106.6666667,28.67441756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Cu50Zr45Al5,3,AM,AM,1.43195,0.110454894,1683.1585,412.4175825,-24.76,4.810342607,0.855688667,1.629,0.277432875,7.45,3.55633238,73.8,68.13486626,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Cu50Zr47Al3,3,AM,AM,1.43537,0.111447554,1707.0491,402.7834702,-24.1616,3.730041616,0.806630942,1.6234,0.280568067,7.47,3.533992077,72.28,68.91212956,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
Cu51.5Zr40.5Al8,3,AM,AM,1.421945,0.108847255,1635.76915,421.1732235,-25.0561,6.029217639,0.909872932,1.64595,0.271608353,7.525,3.590177572,78.18,66.66309024,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5
Cu52.5Zr42.5Al5,3,AM,AM,1.423825,0.110629219,1663.90275,409.1666181,-24.3725,4.790232018,0.851732144,1.64325,0.276345685,7.625,3.554486601,77.3,67.84917096,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5
Cu53.2Zr41.8Al5,3,AM,AM,1.42155,0.110625144,1658.51114,408.0889228,-24.243392,4.782504698,0.850148554,1.64724,0.275908649,7.674,3.552425087,78.28,67.73656029,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8
Cu54Zr42.5Al3.5,3,AM,AM,1.421515,0.111504929,1670.26725,400.9733076,-23.8076,4.005775791,0.813732865,1.6476,0.278065172,7.745,3.531285177,78.26,68.27541578,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5
Cu55Zr40Al5,3,AM,AM,1.4157,0.110505978,1644.647,404.9750764,-23.87,4.759660781,0.845113257,1.6575,0.274515482,7.8,3.544009029,80.8,67.38070941,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Cu58.1Zr35.9Al6,3,AM,AM,1.403915,0.109164109,1608.82457,400.9385353,-23.119748,5.143006936,0.852061678,1.67797,0.269049771,8.007,3.531706528,85.9,65.99507557,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9
Cu58.7Zr36.3Al3.5,3,AM,AM,1.403243655,0.110590443,1626.544609,390.8810396,-22.59446211,3.988826902,0.794931001,1.679634518,0.272327193,8.136040609,3.482774225,86.1319797,66.83507121,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3
Cu59.6Zr36.9Al3.5,3,AM,AM,1.403315,0.110629231,1627.13437,390.7105356,-22.589488,3.959848238,0.793650698,1.67952,0.272433789,8.137,3.481986646,86.1,66.86217167,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9
